0,10,0
0,10.112412665852393,0
0,10.24730786487527,0
0,10.496887391325451,0
0,10.817051701417173,0
0,11.3219873517546,0
0,11.943091304513777,0
0,12.73016240396387,0
0,13.51723350341396,0
0,14.179241961320214,0
0,14.776194681974102,0
0,15.373176275805184,0
0,15.970172867385799,0
0,16.567177537909956,0
0,17.16418667022331,0
0,17.761198307299008,0
0,18.35821136432609,0
0,18.95522523014596,0
0,19.552239557053138,0
0,20.1492541462875,0
0,20.746268884138146,0
0,21.343283705692762,0
0,21.940298574060122,0
0,22.537313468401788,0
0,23.134328377033142,0
0,23.731343293455886,0
0,24.328358214087885,0
0,24.92537313697266,0
0,25.522388061051764,0
0,26.119402985758093,0
0,26.716417910790724,0
0,27.31343283599148,0
0,27.910447761278036,0
0,28.507462686607752,0
0,29.10447761195854,0
0,29.701492537318366,0
0,30.298507462679122,0
0,30.895522388037477,0
0,31.492537313384624,0
0,32.08955223870688,0
0,32.686567163978715,0
0,33.28358208915086,0
0,33.88059701412826,0
0,34.47761193872894,0
0,35.07462686260738,0
0,35.67164178511401,0
0,36.26865670503868,0
0,36.86567162014793,0
0,37.46268652635726,0
0,38.05970141626239,0
0,38.65671627655331,0
0,39.253731083487004,0
0,39.85074579499437,0
0,40.44776033693779,0
0,41.04477457913476,0
0,41.64178829324896,0
0,42.23880107791696,0
0,42.83581222301082,0
0,43.432820456651235,0
0,44.0298234558539,0
0,44.626816853871375,0
0,45.22379210410742,0
0,45.82073153928437,0
0,46.49444778968937,0
0,47.28143297557625,0
0,48.0856691506579,0
0,48.745464004112115,0
0,49.19248352800656,0
0,49.500615485634924,0
0,49.73491662452529,0
0,49.87950755660239,0
0,49.999999999999986,0
0.588106277682616,9.982691571222178,0
0.6037793406077387,50.01824411699747,0
1.1741838364971942,9.930825359360052,0
1.2053645922588772,50.072910990641375,0
1.7562012444233086,9.844580092065176,0
1.8025591767659552,50.16380254294084,0
2.3321314710449546,9.724256413822175,0
2.3931677929362336,50.290584573989385,0
2.899984545694099,9.570271136949852,0
2.9750363338920383,50.45279314081746,0
3.4577979155803007,9.383156908791868,0
3.546054099132743,50.649839556134665,0
4.0036520562842055,9.163556635510647,0
4.104133350775333,50.881003923728564,0
4.5356497033453325,8.912232142877754,0
4.647236094440334,51.145442039122955,0
5.051936511772882,8.630060108771898,0
5.173382436977226,51.442189873526296,0
5.5507308224825005,8.318015829291426,0
5.680651423839066,51.77016407205858,0
6.030309420558764,7.977177965441176,0
6.167191859839055,52.12816764889299,0
6.489022334990761,7.608717969276496,0
6.6312299071525205,52.514895463756964,0
6.925276207590014,7.213913601408577,0
7.071070532643253,52.928934908913334,0
7.337548901596874,6.79414278012131,0
7.485109639325653,53.36877585303631,0
7.7244152050307004,6.350858976570846,0
7.871837097082509,53.83281419795094,0
8.084542382014714,5.885590409925572,0
