% Model,DLD_COMSOL2.mph
% Version,COMSOL 5.6.0.280
% Date,"Jan 23 2022, 17:51"
% Dimension,2
% Nodes,12831
% Expressions,2
% Description,"Dependent variable psi, Pressure"
% Length unit,µm
% x,y,psi (m^2/s),p (Pa)
59.515203862425224,50.32847980095888,8.44177158733537E-7,-0.704323085311705
59.99999999999999,50.02982603104402,8.329602144443972E-7,-0.8257133679744338
45.609772864857156,64.07409198853452,9.597827637719674E-7,8.191369866416794
45.26157955955248,64.52615795595521,9.607134337394472E-7,8.106258899813211
59.515112820750524,49.731377118680854,8.210209377742995E-7,-0.6974504483509082
59.99999999999999,49.432821842028595,8.091195546588259E-7,-0.8175826734413006
59.515072392514746,49.1343263752381,7.9654304513023E-7,-0.6893135342056774
59.99999999999999,48.83581297980399,7.840033348862033E-7,-0.8073212373366743
45.01146649893177,64.01331222949989,9.576383229586935E-7,7.988646368846823
44.66311784971336,64.46631178497131,9.588507661069019E-7,7.912811869469141
59.51506422835673,48.53730756797703,7.708442567133448E-7,-0.679894195235276
59.99999999999999,48.23880149526059,7.577087243831902E-7,-0.7953870771426388
44.41280743647671,63.95289781397067,9.55364323617819E-7,7.804107167955581
44.06464037527402,64.40646403752737,9.568655114884446E-7,7.735331242905988
59.51506437239289,47.94029519514313,7.440160569649517E-7,-0.6693500421988019
59.99999999999998,47.641788524598454,7.303246620264486E-7,-0.7821967447640029
43.814099745532474,63.892796153395885,9.529790182386283E-7,7.633587910175671
43.46615451813669,64.34661545181366,9.547700219527636E-7,7.571100234829159
59.51506445251228,47.34328171997273,7.161430497089332E-7,-0.6579134851111098
59.99999999999999,47.04477470765004,7.019330655411182E-7,-0.7681251183870983
59.515064496992785,46.74626761609442,6.873037278961653E-7,-0.6458282381377137
60.00000000000001,46.44776040831545,6.72609843756535E-7,-0.7534987319874856
43.21545044435828,63.832850944584635,9.504971769770672E-7,7.475951949269885
42.867664069221426,64.28676640692214,9.525753997778941E-7,7.418896792966834
42.61687010489733,63.772972352713865,9.47931488712434E-7,7.329741174455067
42.269171056166094,64.22691710561661,9.502916476357374E-7,7.277480759760112
42.01833630116206,63.71311689656681,9.452930910521666E-7,7.193828675748997
41.670676594548475,64.16706765945483,9.479278016089192E-7,7.1458119342062565
59.5150645215929,46.14925315383259,6.575710354471122E-7,-0.6333274920838505
59.99999999999999,45.85074583456329,6.424257439372969E-7,-0.7385991939675437
59.51506453512658,45.55223848791966,6.27013140193524E-7,-0.62062478176607
59.999999999999986,45.25373110535327,6.114470645406434E-7,-0.7236683569808134
41.419825478744514,63.65326695379184,9.425918971245728E-7,7.067186760268698
41.07218130973985,64.10721813097396,9.45492053157524E-7,7.02294165578085
40.821324090547684,63.593417456686666,9.398367950632519E-7,6.948903509959563
40.47368555633334,64.04736855563331,9.429918521893112E-7,6.908015900590342
59.51506454252509,44.95522370686555,5.956940864485913E-7,-0.607912207146859
60,44.656716288587056,5.797362581984546E-7,-0.7089137403260984
59.51506454654098,44.358208861131956,5.636743492620569E-7,-0.5953607639916947
59.99999999999999,44.05970142285277,5.473524451579315E-7,-0.6945135257089067
40.22282615118272,63.533567870726344,9.370357634677261E-7,6.838157337322323
39.87518953656122,63.9875189536561,9.40433995653355E-7,6.800260155464534
59.51506454870413,43.761193979336475,5.310113082409007E-7,-0.5831217641390366
59.99999999999999,43.46268652994709,5.143518534480571E-7,-0.6806209256325383
39.62432936748763,63.47371824497687,9.34195965962415E-7,6.734206796917763
39.27669336594434,63.92766933659442,9.378247038730547E-7,6.698971533197202
59.51506454985993,43.16417907759952,4.977596553677784E-7,-0.5713286083675051
60,42.86567162209212,4.807881988797357E-7,-0.6673679031903464
59.515064550472374,42.56716416493127,4.639717484725243E-7,-0.5600986146845325
59.99999999999999,42.2686567060855,4.467130154680551E-7,-0.6548682990741561
59.51506455079415,41.97014924632501,4.2969791980828226E-7,-0.5495347527569064
59.99999999999999,41.67164178567457,4.1217594487620654E-7,-0.6432204423198103
39.02583293182273,63.413868612990775,9.313238528500716E-7,6.636379174109435
38.67819711036662,63.86781971103665,9.351696867816132E-7,6.60350984314348
38.42733658254232,63.3540189808406,9.284252544945636E-7,6.544061799073719
38.079700807254774,63.80797008072546,9.324742017931654E-7,6.513290065065447
37.82884024453858,63.29416934813806,9.255054628920723E-7,6.4566943180667
37.48120447774912,63.74812044777491,9.297431047667993E-7,6.427775450810862
59.51506455096177,41.37313432452299,3.949867474401926E-7,-0.539727223069235
59.99999999999999,41.07462686290617,3.7722499190864786E-7,-0.6325093222026908
59.515064551048326,40.77611940101719,3.598852957750284E-7,-0.530754860707405
60,40.47761193888782,3.419067518381346E-7,-0.6228083916712508
37.23034390094864,63.23431971444129,9.225693023166862E-7,6.373761941471558
36.88270813370777,63.68827081337076,9.269808952310267E-7,6.346471375418004
36.63184755068983,63.17447007983774,9.196211906644863E-7,6.294789470960421
36.28421178173025,63.62842117817302,9.241917568168016E-7,6.268919848116215
59.51506455109265,40.17910447661156,3.244393304675336E-7,-0.5226863642759589
59.99999999999999,39.88059701421292,3.0626661436747625E-7,-0.614181062822644
59.515064551115145,39.58208955173518,2.8869351207311356E-7,-0.515581359640178
59.99999999999999,39.28358208919646,2.703489482480949E-7,-0.6066819447708429
59.515064551126486,38.98507462661487,2.5269157212999214E-7,-0.5094913117003497
60,38.68656716400395,2.341972699612664E-7,-0.6003578650165146
36.03335119575463,63.114620444597726,9.166651930167863E-7,6.21933601939185
35.68571542545822,63.568571542545804,9.213795936719353E-7,6.194694626437424
59.515064551132134,38.38805970136931,2.164764748108316E-7,-0.5044602980308727
59.99999999999999,38.08955223872159,1.9785439938200512E-7,-0.5952487074056902
59.51506455113493,37.79104477606017,1.8009056685595992E-7,-0.5005256574180567
59.999999999999986,37.492537313393996,1.6136260496436925E-7,-0.5913880930082663
59.5150645511363,37.19402985071931,1.4357571816616518E-7,-0.4977185249042277
60,36.89552238804433,1.2476374069159393E-7,-0.5888039246366052
35.43485483800546,63.054770808965955,9.137050687154408E-7,6.146990328416551
35.087219066883385,63.50872190668832,9.185480634913635E-7,6.123396859534054
59.5150645511369,36.59701492536353,1.0697345517619116E-7,-0.49606426329375714
59.999999999999986,36.298507462685016,8.809937681013516E-8,-0.587518811120285
59.51506455113698,36.00000000000289,7.032508893812661E-8,-0.4955827995723046
59.99999999999999,35.701492537324654,5.141092620286545E-8,-0.5875503835932404
59.51506455113694,35.40298507464302,3.3671839707658126E-8,-0.49628887265648564
59.99999999999999,35.10447761196658,1.473976814483231E-8,-0.5889115124763427
59.51506455113639,34.80597014928916,-2.945040259717139E-9,-0.49819219798284836
59.99999999999999,34.50746268661964,-2.1872628877182103E-8,-0.5916104319332404
34.83635847867409,62.994921173110136,9.107443130238313E-7,6.077366602640951
34.488722707084996,63.44887227070847,9.15700607687208E-7,6.054651192218469
59.51506455113515,34.208955223952096,-3.948414403655665E-8,-0.5012975531180405
59.99999999999999,33.91044776129748,-5.83845836220891E-8,-0.595650774838309
59.51506455113256,33.61194029865026,-7.59037858068633E-8,-0.5056047862999974
59.99999999999999,33.31343283602557,-9.475407614282063E-8,-0.6010315192293747
59.515064551127324,33.01492537341867,-1.121618733886358E-7,-0.5111087498241388
60,32.71641791085294,-1.3093861767183249E-7,-0.6077468453704962
34.23786211848469,62.935071537131705,9.077861942580768E-7,6.010100786961491
33.89022634664253,63.38902263466423,9.128404791347456E-7,5.988102265866298
33.63936575784005,62.87522190108804,9.048337871158256E-7,5.944847221646085
33.29172998586406,63.329172998586394,9.099707678604142E-7,5.923411558247227
59.51506455111681,32.41791044832474,-1.4821577568708124E-7,-0.5177991586695984
59.99999999999999,32.119402985874075,-1.6689511447298852E-7,-0.6157858993351938
33.04086939695755,62.81537226501028,9.018900028018867E-7,5.881275617257256
32.693233624911926,63.26932336249117,9.070944249820368E-7,5.860254510317264
32.442373035952265,62.75552262891499,8.989576164462655E-7,5.819068298320063
32.094737263870876,63.20947372638707,9.042142851666515E-7,5.798317893599484
31.84387667488433,62.69567299281079,8.960392922264173E-7,5.75791767060521
31.496240902784894,63.14962409027848,9.013330878354588E-7,5.737297376827182
59.51506455109586,31.820895523497917,-1.8402218312686016E-7,-0.5256603738865718
60,31.52238806126979,-2.025797236193115E-7,-0.6251324566774414
59.51506455105444,31.223880599184454,-2.1953695891210442E-7,-0.5346711098232505
59.99999999999999,30.925373137383104,-2.3794769842527298E-7,-0.6357644768360932
31.24538031378497,62.63582335670211,8.931376065377382E-7,5.69752387211911
30.897744541676737,63.089774454167674,8.984534973168526E-7,5.676895255004015
59.51506455097317,30.6268656758482,-2.547149786969323E-7,-0.544804064176769
59.99999999999999,30.328358214858614,-2.729532209593425E-7,-0.6476535358095374
59.515064550814806,30.029850754353102,-2.8950995590379305E-7,-0.5560254705377511
60,29.73134329489681,-3.0754921867229544E-7,-0.6607641212874181
59.51506455050767,29.432835836287197,-3.238742494846714E-7,-0.5682945749390212
59.999999999999986,29.134328379712773,-3.4168716167953886E-7,-0.6750527709455992
59.51506454991252,28.835820924517737,-3.5775865035831227E-7,-0.5815630416091856
60,28.537313473357536,-3.753168366050624E-7,-0.6904670312418434
59.51506454875156,28.23880602408069,-3.9111214204674987E-7,-0.5957742995653046
59.99999999999999,27.940298583176165,-4.083860920970799E-7,-0.7069442108245602
59.515064546440605,27.64179114339573,-4.23881630144149E-7,-0.6108628522879967
59.99999999999999,27.343283722378764,-4.408405501172762E-7,-0.7244098977448706
59.51506454164687,27.04477629516346,-4.560116341517347E-7,-0.6267535848043138
59.99999999999999,26.746268914548672,-4.7262327583083516E-7,-0.7427762083676924
59.51506453101898,26.447761493851527,-4.874439339039145E-7,-0.6433611355079597
59.99999999999999,26.149254201520538,-5.036743973121094E-7,-0.7619397362423022
30.64688395267062,62.57597372059122,8.90255069501307E-7,5.63759257236901
30.299248180558617,63.02992481805586,8.955781221259589E-7,5.61681830793557
59.515064505371036,25.850746738561348,-5.181171613838391E-7,-0.6605894031461154
60,25.552239657135704,-5.339306642367939E-7,-0.7817791760153278
30.048387591550867,62.5161240844793,8.873941450530873E-7,5.5778328882364425
29.700751819438473,62.97007518194384,8.927095335318478E-7,5.5567757584775554
29.44989123043062,62.4562744483672,8.845572698222519E-7,5.517955387893014
29.10225545831927,62.910225545831906,8.898502835607403E-7,5.4964773034518215
59.51506443816742,25.25373194585595,-5.479663275083309E-7,-0.6783316365612587
60,24.955225411327117,-5.633249321526931E-7,-0.8021525146378519
28.85139486931464,62.39642481225504,8.817468709763675E-7,5.457670156754646
28.503759097208505,62.850375909720825,8.87002922574871E-7,5.435631192369324
28.252898508211935,62.33657517614347,8.789653831865795E-7,5.396684901513286
27.905262736117354,62.790526273611725,8.841700165614277E-7,5.373942330767359
27.654402147137592,62.276725540033375,8.762152648455561E-7,5.3347030699387625
27.306766375066427,62.73067663750663,8.813541642645534E-7,5.3111103863261215
27.05590578612035,62.216875903926216,8.734990136541362E-7,5.271421965430396
26.708270014095756,62.670827001409556,8.785580142950998E-7,5.246827876967693
59.51506425163996,24.65671673119044,-5.769222732986793E-7,-0.6964704098781612
59.99999999999999,24.358211692601948,-5.917855555806554E-7,-0.8228939494847586
59.51506372141562,24.059699772712957,-6.049110372098492E-7,-0.7148800414001925
59.99999999999999,23.761198903968257,-6.19235669044519E-7,-0.8438099530297413
59.515062221862976,23.462677104719077,-6.31853138423919E-7,-0.7334285266518153
59.99999999999999,23.16418776140423,-6.455923290058845E-7,-0.864683352136328
26.45740942521602,62.15702626782484,8.708191816782939E-7,5.206530836329207
26.109773653282883,62.61097736532826,8.757842823580768E-7,5.1807782208955055
59.515058075568604,22.865637776949377,-6.57662796121312E-7,-0.7520054591248276
60,22.567179553694846,-6.70765485181357E-7,-0.885263800246232
25.858913064532445,62.09717663173467,8.681783899657507E-7,5.139708920809302
25.511277292777322,62.551127729277724,8.73035768746545E-7,5.112633729119332
59.51504688919406,22.268552847077633,-6.822471656067004E-7,-0.7705098001348785
59.99999999999999,21.97017664886368,-6.946567344074931E-7,-0.9053508833327686
59.51501675250531,21.67134529849957,-7.055058900172841E-7,-0.789184860899807
59.999999999999986,21.37318353001815,-7.171578430690681E-7,-0.9249987857362537
25.260416704276423,62.03732699566586,8.655793428005254E-7,5.070623428865445
24.91278093286432,62.49127809328642,8.703153762633685E-7,5.042053521490978
59.51492939493318,21.073794655928687,-7.273321897949774E-7,-0.8078093802457927
59.99999999999999,20.776209043721888,-7.381489067193756E-7,-0.9503488922547737
59.51460859265958,20.475172067107263,-7.476205358240741E-7,-0.839738757031894
59.99999999999999,20.17927164333126,-7.574975016245305E-7,-0.9643520772426356
59.515227859412924,19.874938332698278,-7.662363499603854E-7,-0.844782825306554
59.99999999999999,19.495093480637575,-7.774537585464375E-7,-0.948040865008498
24.661920344840574,61.97747735963749,8.630248416632812E-7,4.998927443590688
24.31428457408322,62.431428457408316,8.676261287491161E-7,4.968681347758479
59.520159282313976,19.271248603565116,-7.830427431427841E-7,-0.8769132347878267
59.99999999999999,18.71937300089325,-7.968558998753212E-7,-0.9472131319109706
24.06342398696307,61.91762772368477,8.605177989546637E-7,4.924257724775733
23.71578821744339,62.371578821744336,8.649711904160652E-7,4.892143295813028
23.464927632018046,61.857778087872035,8.580612515271077E-7,4.8462323991056495
23.1172918648153,62.31172918648151,8.623538862154546E-7,4.812045370457015
22.866431282538546,61.79792845231544,8.556583740567309E-7,4.764448523325446
22.518795519631368,62.251879551963135,8.597777234988023E-7,4.727970928174379
59.53214678914396,18.396173307577396,-8.035526836868083E-7,-0.8509750545608489
59.99999999999999,17.9656947057087,-8.120266661825478E-7,-0.9639849222830338
22.267934943148685,61.7380788172224,8.533124922698802E-7,4.678479510373989
21.920299188129277,62.19202991881293,8.572464152755016E-7,4.639477957278556
59.527184942575786,17.61233953668686,-8.175570638171639E-7,-0.8804203460497603
59.99999999999999,17.315066383282673,-8.218280298552277E-7,-0.9957633774711431
21.669438622210254,61.67822918295891,8.510270960169109E-7,4.58787241434493
21.321802881539,62.13218028815388,8.547639054194973E-7,4.546096198313065
21.07094233470703,61.61837955016348,8.488058521571544E-7,4.492145079146738
20.72330661989938,62.07233066198993,8.523343962389654E-7,4.4473241106629535
59.99999999999999,16.857748742212408,-8.266621931705053E-7,-0.9903622937217519
59.53563160369871,17.081179123020704,-8.243983302896127E-7,-0.8800035404741099
59.99999999999999,16.526855595987474,-8.289908973046226E-7,-0.9913367604714142
59.53616667995713,16.684640882381522,-8.279273465861251E-7,-0.9270016957367121
59.555300412961074,16.43665098565395,-8.293953781054909E-7,-0.9542356909412814
59.99999999999999,16.28309711953877,-8.300310721395972E-7,-0.7284554104995974
20.472446107261565,61.55852991993795,8.466526171809963E-7,4.390783171985916
20.124810438675063,62.01248104386749,8.499623788972921E-7,4.342625699688212
19.873949986814825,61.498680294163925,8.445714494465697E-7,4.283237148714433
19.52631440018044,61.952631440018024,8.476526672626888E-7,4.231427267931241
19.275454055600242,61.43883067602581,8.425666208492944E-7,4.168919254432189
18.92781861327337,61.89278186132732,8.454104358792721E-7,4.113114115742243
18.676958456988764,61.37898107087278,8.40642627680561E-7,4.047200748859184
18.329323267386272,61.832932326738614,8.432412628640012E-7,3.9870276398181015
18.078463440316497,61.319131487649514,8.388042003376191E-7,3.917409837443587
17.73082869177818,61.773082869177806,8.411511787171661E-7,3.8524616346314207
17.47996943947209,61.25928194130554,8.370563114030738E-7,3.7788301388115424
17.132335460173064,61.71323354601731,8.391467218049602E-7,3.7086624107250183
16.88147714303694,61.19943322601231,8.354041853930527E-7,3.630703051995012
16.53384457978698,61.65338445797869,8.372350020540673E-7,3.554813866785588
16.282987693165204,61.13958756357238,8.338533001819849E-7,3.47222978574159
15.935357844324678,61.59353578443246,8.354237688028987E-7,3.3900792308894636
15.684493908613364,61.07974970427589,8.324093590270974E-7,3.3026075052165083
15.33687852419137,61.53368785241913,8.337214902129974E-7,3.2133085034158184
15.086010801760201,61.01993421313897,8.310783400387868E-7,3.1209812950792606
14.738412801571386,61.47384128015714,8.321373837269958E-7,3.0248565031516335
14.487648593687997,60.96015444492573,8.298664149101694E-7,2.9276835968612347
14.139973004645356,61.41399730046453,8.306814701462879E-7,2.818321189526356
13.889484445644962,60.90029339302529,8.28779231831661E-7,2.7222053623848628
13.48577344610415,61.34857734461042,8.292484942638983E-7,2.641695796325441
13.30124497351737,60.84139727556982,8.278376518690864E-7,2.5253332996404434
12.769535377266847,61.27695353772667,8.27900378355288E-7,2.3397254141265535
12.552305113957846,60.77097147417425,8.268464258025507E-7,2.1803455595696426
11.925901180228173,61.192590118022814,8.266341330058636E-7,1.8951653877998236
11.669884856489022,60.68899275658986,8.259765753394833E-7,1.7500391082112075
11.213071386891574,61.121307138689154,8.258580582239704E-7,1.5883507999834412
10.741688529337546,61.07416885293376,8.255143854261521E-7,1.4123826875840038
11.065268250559656,60.62334204479904,8.255707653578155E-7,1.5073109385470744
10.424333028359454,61.042433302835946,8.253663344944603E-7,1.2915882294579968
10.19220483448377,61.01922048344838,8.253033497356371E-7,1.1246246909917534
10.385567289659432,60.696941133503096,8.25329044849903E-7,1.166923294089103
10.671626839882332,60.56062254709035,8.253957869214537E-7,1.3231911266614456
49.54092875847491,4.9540928758474925,-8.307402490440904E-7,10.189419699816385
49.811939696970356,4.981193969697037,-8.306419092608643E-7,10.391734841185706
49.62692160527508,5.296983645135872,-8.306722794589812E-7,10.287375883960435
49.34661886526725,5.424735723333654,-8.307559324482369E-7,10.096874544858567
49.22020877686485,4.922020877686484,-8.309410413104642E-7,9.968839052468502
48.80007070902557,4.880007070902557,-8.313303178331456E-7,9.742961220664398
48.886849594236075,5.35829131969171,-8.310220625826113E-7,9.836759786103384
48.31740312260277,5.291368023112643,-8.315242777264694E-7,9.555524707656645
48.08418839172628,4.808418839172628,-8.322895341440944E-7,9.41085884027862
47.57245953570709,5.216414724339956,-8.32439113029462E-7,9.135181746899072
47.23409080003275,4.723409080003275,-8.338460223497825E-7,8.896491676781936
46.76751106991338,5.154925664496189,-8.337006385164608E-7,8.702546965448134
46.51535554775109,4.651535554775109,-8.354824845708157E-7,8.549128004314454
46.11084811287998,5.099810681821543,-8.349467944879294E-7,8.464154608971446
45.86003107686415,4.586003107686415,-8.372019388273795E-7,8.356216755940277
45.512425906931064,5.039894417549321,-8.36261685377983E-7,8.249925934714403
45.261589441923704,4.52615894419237,-8.389298393739417E-7,8.140455546486546
44.91396932377012,4.980068853143754,-8.377139731864609E-7,8.049309283106224
44.66312273053692,4.466312273053692,-8.407937273456076E-7,7.945949234961958
44.31549738632194,4.920255005122253,-8.392946989776392E-7,7.862149466476862
44.064642864132296,4.40646428641323,-8.427800291137227E-7,7.764868300776228
43.717012820703374,4.8604124240842745,-8.409952540380884E-7,7.688958394018953
43.46615582189967,4.346615582189966,-8.448764506327249E-7,7.597700885292851
43.118523154337055,4.800566783152268,-8.428070416684197E-7,7.528542499799159
42.86766476766291,4.286766476766291,-8.470718992843939E-7,7.442879161134456
42.52003073050814,4.740718067975596,-8.447220713783952E-7,7.37970465967942
42.26917143714458,4.2269171437144575,-8.493563884463211E-7,7.299191019675393
41.92153665570549,4.68086851770956,-8.467328178829631E-7,7.241336115132499
41.67067680524832,4.1670676805248315,-8.517208927111438E-7,7.165529550403206
41.323041596980666,4.621018932194636,-8.488322286407913E-7,7.112421462339378
41.0721814274112,4.107218142741119,-8.541572302348422E-7,7.040908400689918
40.72454597454228,4.561169325713556,-8.510136974914294E-7,6.992040816826202
40.4736856224516,4.047368562245159,-8.566579591056811E-7,6.924438296656514
40.126050029898515,4.50131970681278,-8.532710329817019E-7,6.879361251479934
39.87518957381846,3.9875189573818473,-8.592162892028737E-7,6.815316931636008
39.52755390193248,4.441470080605055,-8.555984315739348E-7,6.773628241813783
39.276693386940785,3.9276693386940784,-8.618260059833859E-7,6.712818135402617
38.929057670308254,4.381620450135325,-8.579904512816291E-7,6.6741568364022354
38.67819712217359,3.8678197122173605,-8.644814044202765E-7,6.616282674360167
38.33056138050166,4.321770817203859,-8.604419859072692E-7,6.580323259853883
38.079700813867795,3.807970081386779,-8.671772312645194E-7,6.525109749788494
37.73206505830455,4.261921182865356,-8.629482399853235E-7,6.491557255294878
37.481204481432925,3.748120448143294,-8.699086341966171E-7,6.438749477440598
37.133568718233015,4.202071547731384,-8.655047044867721E-7,6.4073352470607405
36.88270813574647,3.688270813574648,-8.726711166963488E-7,6.356696233734023
36.535072368387716,4.1422219121526815,-8.681071333149106E-7,6.3271742600917955
36.284211782850136,3.6284211782850133,-8.75460497687586E-7,6.278482779844643
0,49.500615485634924,8.238027673832593E-7,9.70046163551324
0.47638724742517374,49.589306864348536,8.241800779766907E-7,9.687809044694207
0,49.73491662452529,8.247532667419184E-7,9.371966414777667
35.936576013248214,4.082372276328116,-8.707515205944733E-7,6.2506265266969985
35.68571542606841,3.5685715426068416,-8.782728751881181E-7,6.203675066780135
0,49.19248352800656,8.217337094551955E-7,9.772680670054198
0.4906521566615283,49.332122973598906,8.22711000500456E-7,9.708780555597514
35.338079655268245,4.022522640369144,-8.734340787346298E-7,6.177274700511699
35.08721906721296,3.5087219067212962,-8.81104593332721E-7,6.131867633295527
0,48.745464004112115,8.171915750086248E-7,9.944349966642969
0.46059758958085173,48.96793811788375,8.19585962177101E-7,9.772520453328179
34.73958329577895,3.962673004337502,-8.761512172295923E-7,6.106727599464903
34.48872270726137,3.448872270726137,-8.839522122473824E-7,6.062679514236929
0.463995776431071,48.40952977095365,8.125589388892876E-7,9.844923677335599
0,48.0856691506579,8.074762668462595E-7,10.01432396102217
34.141086935495274,3.9028233682670037,-8.78899522147907E-7,6.038616404612456
33.89022634673591,3.3890226346735908,-8.868124803400037E-7,5.995750585140235
0.46263183047677847,47.70556764177912,8.002812003296655E-7,9.939227631137298
0,47.28143297557625,7.913671131475911E-7,9.989714868627168
33.54259057479752,3.8429737321759494,-8.816757362517985E-7,5.972591248387302
33.29172998591291,3.3291729985912912,-8.896823086425726E-7,5.9307382769068075
0.47504481774563534,46.82824576963618,7.803119450778278E-7,9.884366855580508
0,46.49444778968937,7.716224425625576E-7,9.949511150887123
32.944094213885975,3.783124096074138,-8.844767396804987E-7,5.908318132831085
32.69323362493709,3.2693233624937093,-8.925587468955284E-7,5.867314602238738
0.48350115089467915,46.12528055248878,7.610012952666838E-7,9.907631631249808
0,45.82073153928437,7.519573473081258E-7,10.010865387232649
32.3455978528651,3.723274459966759,-8.87299531125602E-7,5.845476125257904
32.094737263883566,3.2094737263883557,-8.954389611096579E-7,5.805163442731625
0.48435765939174735,45.52601376698177,7.424859422935005E-7,9.927762110235044
0,45.22379210410742,7.326314552937446E-7,10.061704597443843
31.747101491788957,3.663424823856542,-8.90141209421614E-7,5.783754785062921
31.496240902791115,3.1496240902791106,-8.983202123765845E-7,5.743978051840911
0.4847774812974636,44.92695941862589,7.222619814553935E-7,9.960444300731972
0,44.626816853871375,7.116738423507887E-7,10.098737940462485
31.148605130685375,3.603575187744927,-8.929989554703786E-7,5.722851780858833
30.89774454167976,3.0897744541679764,-9.011998367274384E-7,5.683458734314647
0.48488284729120606,44.32906859084117,7.005064243911343E-7,9.996544049187035
0,44.0298234558539,6.892155737231245E-7,10.13591420156752
30.55010876956904,3.5437255516327353,-8.958700144131462E-7,5.662470661785108
30.29924818056037,3.029924818056037,-9.04075225861614E-7,5.623310667194102
0.48492130178611687,43.731655721035374,6.773247140242032E-7,10.032379074746274
0,43.432820456651235,6.653748748728666E-7,10.17091531472692
29.95161240844886,3.4838759155206644,-8.987516779585404E-7,5.602318750734899
29.700751819440296,2.9700751819440296,-9.069438085847625E-7,5.563241831213904
0.4849328175383112,43.134457957407726,6.528211309644657E-7,10.067319496521721
0,42.83581222301082,6.402585995010187E-7,10.204010892284552
29.353116047329237,3.4240262794087677,-9.016412667676705E-7,5.542105130444643
29.102255458322535,2.910225545832254,-9.098030328079024E-7,5.502961024536606
0.4849353150506771,42.53736335312713,6.270937487120493E-7,10.101089295041541
0,42.23880107791696,6.139639260000687E-7,10.235395618609386
28.75461968621552,3.364176643297966,-9.045361127888248E-7,5.481538696044783
28.503759097215326,2.8503759097215333,-9.126503479680618E-7,5.442175933228075
0.48493559071436965,41.94031612812183,6.002334067063058E-7,10.133583617214184
0,41.64178829324896,5.865797976439444E-7,10.265210072185699
28.15612332511759,3.304327007189456,-9.074335414233332E-7,5.420326249774347
27.90526273613137,2.7905262736131378,-9.154831877360958E-7,5.380591234961493
0.4849355301877976,41.343289127633014,5.723243359687975E-7,10.164741640156402
0,41.04477457913476,5.581881350260703E-7,10.293541375828646
27.557626964052595,3.2444773710856034,-9.103308533902625E-7,5.358170615269878
27.306766375094483,2.7306766375094496,-9.182989528785881E-7,5.317906714053926
0.4849354825906173,40.74627009118569,5.434448686689845E-7,10.194524212931022
0,40.44776033693779,5.288648486251257E-7,10.320442797564537
26.959130603053215,3.1846277349910372,-9.132253061404874E-7,5.294768750141059
26.70827001415061,2.670827001415062,-9.210949941390122E-7,5.253815367262952
0.4849354642930275,40.1492539332653,5.136680978517843E-7,10.22289823836354
